CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer,Age,AgeGroup
19563,Robin,Moreno,7362 Arguello Blvd.,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0135,1968-10-16,Bachelors ,Professional,F,M,1,1,2,2,71477,70,0,29,Between 25 and 45 years
19564,Lawrence,Gutierrez,1939 Meadow Glen Way,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0125,1968-12-15,Bachelors ,Professional,M,M,1,1,2,2,99303,115,1,29,Between 25 and 45 years
19566,Ruben,Sara,4140 Delta View Ln.,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0199,1968-02-05,Bachelors ,Professional,M,S,1,3,5,5,91886,143,1,29,Between 25 and 45 years
19567,Barbara,Hu,3008 Brookdale Dr.,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0115,1967-06-13,Bachelors ,Professional,F,M,0,3,5,5,101493,100,1,30,Between 25 and 45 years
19568,Candice,Sun,7427 Terra Catalina,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0174,1969-09-06,Graduate Degree,Management,F,M,0,1,0,1,150115,57,0,28,Between 25 and 45 years
19569,Kellie,Torres,3591 Pepperidge Way,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0140,1967-12-13,Bachelors ,Professional,F,M,1,4,5,5,78089,100,0,30,Between 25 and 45 years
19571,Sydney,Johnson,7341 Rockne Drive,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0128,1967-08-13,Graduate Degree,Management,F,S,1,3,5,5,107063,95,1,30,Between 25 and 45 years
19575,Marco,Patel,6850 Monument Blvd.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0140,1966-08-27,Bachelors ,Professional,M,S,1,3,5,5,125874,151,1,31,Between 25 and 45 years
19576,Mackenzie,Hill,5144 Alvecedo,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0151,1966-01-20,Bachelors ,Professional,F,S,1,0,0,0,103259,54,1,31,Between 25 and 45 years
19577,Martin,Perez,5238 Jemco Court,Seaford,Victoria,Australia,3198,1 (11) 500 555-0119,1966-08-20,Bachelors ,Professional,M,M,1,0,0,0,134412,89,0,31,Between 25 and 45 years
19578,Max,Rubio,7874 Jones Lane,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0149,1965-08-14,Bachelors ,Professional,M,M,1,1,3,3,91016,118,1,32,Between 25 and 45 years
19579,Dawn,Zheng,6400 Sunshine Drive,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0184,1965-08-27,Bachelors ,Professional,F,M,1,1,3,3,60186,75,0,32,Between 25 and 45 years
19580,Eddie,Sanz,7228 Sierra Ridge,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0138,1965-09-04,Bachelors ,Professional,M,M,1,2,3,3,97893,122,1,32,Between 25 and 45 years
19581,Todd,Ma,3625 Pinehurst Court,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0161,1965-02-08,Bachelors ,Professional,M,M,1,4,5,5,106881,160,1,32,Between 25 and 45 years
19582,Bethany,Luo,6868 Firestone,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0142,1968-09-25,Bachelors ,Professional,F,S,1,4,5,5,88611,91,1,29,Between 25 and 45 years
19583,Jake,Li,5642 La Orinda Pl,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0123,1968-05-15,Bachelors ,Professional,M,M,1,4,5,5,102770,157,1,29,Between 25 and 45 years
19584,Terrance,Sanchez,4050 Canyon Road,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0192,1968-05-08,Bachelors ,Professional,M,S,0,1,0,0,117434,79,1,29,Between 25 and 45 years
19585,Kristi,Fernandez,8292 Ferndale Lane,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0145,1968-11-14,Bachelors ,Professional,F,S,0,1,0,0,95369,48,0,29,Between 25 and 45 years
19586,Alvin,Sharma,3945 Cedar St.,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0127,1968-06-06,Bachelors ,Professional,M,S,1,1,0,0,106569,72,1,29,Between 25 and 45 years
19588,Raymond,Raman,7482 Melody,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0113,1968-07-04,Bachelors ,Professional,M,M,1,4,5,5,120195,157,1,29,Between 25 and 45 years
19589,Jake,Huang,2553 RaceCourt,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0134,1964-09-07,Bachelors ,Professional,M,M,1,2,3,3,85811,123,1,33,Between 25 and 45 years
19590,Martin,Subram,6979 Euclid Ave.,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0135,1964-03-23,Bachelors ,Professional,M,M,1,3,4,4,113618,146,1,33,Between 25 and 45 years
19591,Derek,Raji,2730 Dewing Lane,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0151,1964-03-03,Bachelors ,Professional,M,S,0,1,0,0,99330,78,1,33,Between 25 and 45 years
19592,Tara,Xu,2189 Alamo Way,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0146,1963-02-25,Bachelors ,Professional,F,S,0,2,2,3,80209,65,1,34,Between 25 and 45 years
19593,Carla,Rana,5235 St Paul Way,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0169,1963-10-14,Bachelors ,Professional,F,S,0,2,2,3,90804,73,0,34,Between 25 and 45 years
19594,Suzanne,Liu,5963 Meadow Lane,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0186,1963-08-18,Bachelors ,Professional,F,S,0,1,0,0,72818,52,0,34,Between 25 and 45 years
19595,Carl,Raji,4352 Marclair Dr.,Seaford,Victoria,Australia,3198,1 (11) 500 555-0179,1963-03-16,Bachelors ,Professional,M,S,0,1,0,0,94319,78,1,34,Between 25 and 45 years
19596,Allen,Fernandez,5678 Arlington Way,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0175,1963-05-11,Bachelors ,Professional,M,S,0,1,0,0,103117,76,1,34,Between 25 and 45 years
19597,Jay,Martin,8384 Potomac Drive,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0160,1967-09-25,Bachelors ,Professional,M,M,1,0,4,4,121115,145,1,30,Between 25 and 45 years
19598,Kaitlyn,Powell,9032 Santa Fe,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0180,1962-12-09,Bachelors ,Professional,F,M,1,1,0,1,73090,57,0,35,Between 25 and 45 years
19599,Alvin,Jai,9720 Morning Glory Dr.,Findon,South Australia,Australia,5023,1 (11) 500 555-0156,1961-02-04,Partial College,Skilled Manual,M,M,0,1,0,1,95086,79,1,36,Between 25 and 45 years
19600,Lacey,Andersen,8141 Mitchell Canyon Road,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0148,1961-08-14,Partial College,Skilled Manual,F,M,1,1,0,1,67711,54,0,36,Between 25 and 45 years
14561,Eduardo,Miller,7268 Norcross Lane,Shawnee,British Columbia,Canada,V9B 2C3,827-555-0174,1970-05-28,Bachelors ,Skilled Manual,M,M,1,1,1,1,71248,94,0,27,Between 25 and 45 years
19603,Tabitha,Hernandez,7368 South Royal Links,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0181,1966-11-19,Bachelors ,Professional,F,S,0,1,0,0,88818,49,0,31,Between 25 and 45 years
19604,Wendy,Blanco,991 Vista Verde,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0138,1966-09-06,Graduate Degree,Management,F,S,0,1,0,0,157994,56,1,31,Between 25 and 45 years
19605,Brad,Shan,4649 Peachwillow,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0118,1960-11-27,Partial College,Skilled Manual,M,M,1,1,0,1,78924,79,0,37,Between 25 and 45 years
19607,Troy,Subram,7779 Lake Meadow Circle,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0172,1965-02-21,Bachelors ,Professional,M,S,1,1,0,0,90394,76,0,32,Between 25 and 45 years
19608,Harold,Prasad,8784 Detroit Ave.,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0118,1965-10-28,Bachelors ,Professional,M,M,1,4,5,5,121348,164,1,32,Between 25 and 45 years
19609,Kari,Martinez,3416 Ravenwood Drive,Geelong,Victoria,Australia,3220,1 (11) 500 555-0117,1964-06-22,Bachelors ,Professional,F,S,0,1,0,0,77509,48,0,33,Between 25 and 45 years
19612,Marvin,Sanz,5064 South Villa Way,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0176,1963-02-26,Bachelors ,Professional,M,S,0,1,0,0,92394,73,1,34,Between 25 and 45 years
19614,Wyatt,Williams,6284 Romero Circle,Townsville,Queensland,Australia,4810,1 (11) 500 555-0175,1963-08-04,Bachelors ,Professional,M,S,0,2,0,0,104060,75,1,34,Between 25 and 45 years
19615,Franklin,Sun,3925 North 39th Street,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0187,1962-12-03,Partial College,Skilled Manual,M,S,1,1,0,1,80270,74,0,35,Between 25 and 45 years
19616,Stefanie,Rana,1544 Quiz Street,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0138,1962-06-04,Partial College,Skilled Manual,F,M,1,1,0,1,60944,48,0,35,Between 25 and 45 years
19617,Keith,Nath,8005 Water St.,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0115,1962-03-16,Bachelors ,Professional,M,M,1,2,4,5,111220,147,1,35,Between 25 and 45 years
19618,Ross,Johnsen,5041 Stillwater Court,Townsville,Queensland,Australia,4810,1 (11) 500 555-0189,1962-05-10,Partial College,Skilled Manual,M,M,1,2,4,5,97878,146,1,35,Between 25 and 45 years
19619,Eduardo,Morris,4721 Barberry Court,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0139,1962-11-11,Partial College,Skilled Manual,M,M,1,2,4,5,88631,133,1,35,Between 25 and 45 years
19620,Andy,Vazquez,6490 El Camino,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0118,1961-11-16,Partial College,Skilled Manual,M,S,1,1,0,1,77571,77,1,36,Between 25 and 45 years
19621,Mariah,Barnes,5583 Garland Dr,Townsville,Queensland,Australia,4810,1 (11) 500 555-0157,1958-06-06,Bachelors ,Professional,F,M,1,1,4,5,108077,93,0,39,Between 25 and 45 years
19622,Roger,Yuan,3290 Lakewood Court,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0196,1958-12-26,Bachelors ,Professional,M,M,1,1,0,2,125745,87,1,39,Between 25 and 45 years
19623,Cristina,Tang,7223 Brush Creek Court,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0188,1958-11-10,Bachelors ,Management,F,M,1,2,0,4,110603,54,0,39,Between 25 and 45 years
19624,Wesley,Zhu,2553 Croyden Dr.,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0110,1957-01-09,Partial College,Skilled Manual,M,M,1,1,0,1,95639,84,0,40,Between 25 and 45 years
19625,Ivan,Gonzalez,9897 East L Street,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0129,1957-03-19,Partial College,Skilled Manual,M,S,1,1,0,1,77609,73,0,40,Between 25 and 45 years
19626,Bradley,Anand,4346 Via Rerrari,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0154,1960-10-08,Partial College,Skilled Manual,M,M,1,3,4,5,80599,132,0,37,Between 25 and 45 years
19627,Kari,Blanco,6879 Winthrop St.,Perth,South Australia,Australia,6006,1 (11) 500 555-0126,1960-02-04,Partial College,Skilled Manual,F,M,1,3,4,5,65670,83,0,37,Between 25 and 45 years
19628,Holly,Martinez,9959 Edwards Ave.,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0194,1956-11-07,Partial College,Skilled Manual,F,S,0,1,0,1,60351,47,1,41,Between 25 and 45 years
14684,James,Zhang,2515 Beauty St,Geelong,Victoria,Australia,3220,1 (11) 500 555-0129,1964-12-14,Bachelors ,Professional,M,M,1,2,3,3,117242,130,1,33,Between 25 and 45 years
19630,Jodi,Raje,6004 Peabody Road,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0166,1956-09-13,Partial College,Skilled Manual,F,M,1,1,0,1,85115,54,0,41,Between 25 and 45 years
19632,Lawrence,Vazquez,3409 Meadowbrook Court,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0169,1949-10-23,High School,Skilled Manual,M,S,1,2,1,2,32558,65,1,48,Between 45 and 55 years
19634,Gregory,Nath,3505 Graham St.,Chula Vista,California,United States,91910,465-555-0134,1975-04-11,High School,Skilled Manual,M,M,1,1,0,0,61604,70,0,22,Under 25 years
19635,Dawn,Shan,7895 Stanley Dollar Dr.,Beaverton,Oregon,United States,97005,258-555-0167,1976-10-28,High School,Skilled Manual,F,S,1,2,0,0,34301,43,0,21,Under 25 years
19636,Jessica,Lee,6594 Bent Tree Lane,Beaverton,Oregon,United States,97005,955-555-0190,1976-11-17,High School,Skilled Manual,F,M,1,2,0,0,33194,43,0,21,Under 25 years
19637,Eduardo,Long,396 North Ridge Dr.,Bellingham,Washington,United States,98225,384-555-0198,1976-07-07,High School,Skilled Manual,M,S,0,2,0,0,57427,65,0,21,Under 25 years
19638,Kimberly,Peterson,6026 Lacanda Ct,W. Linn,Oregon,United States,97068,557-555-0183,1980-10-26,High School,Skilled Manual,F,M,0,2,0,0,42808,41,0,17,Under 25 years
19639,Victor,Gill,9775 Redrock Drive,Chula Vista,California,United States,91910,182-555-0166,1980-03-15,High School,Skilled Manual,M,S,1,2,0,0,51217,60,0,17,Under 25 years
19640,Richard,Walker,6088 Gonzalez Court,Port Hammond,British Columbia,Canada,V6B 3P7,859-555-0114,1980-09-17,High School,Skilled Manual,M,M,1,2,0,0,43354,70,0,17,Under 25 years
19641,Richard,Evans,4155 Working Drive,Lake Oswego,Oregon,United States,97034,834-555-0117,1980-03-21,Partial High School,Clerical,M,S,0,2,0,0,53544,66,0,17,Under 25 years
19642,Kaylee,Evans,311 Wolf Way,Langley,British Columbia,Canada,V3A 4R2,280-555-0166,1979-03-09,Partial High School,Clerical,F,S,0,2,0,0,48397,43,1,18,Under 25 years
19643,Jacqueline,Watson,3882 Upland Dr,Portland,Oregon,United States,97205,510-555-0134,1978-12-23,High School,Skilled Manual,F,M,1,2,0,0,54573,41,0,19,Under 25 years
19644,Gloria,Gill,5126 La Corte Bonita,Chula Vista,California,United States,91910,988-555-0144,1977-09-20,Partial High School,Clerical,F,S,1,2,0,0,32842,37,0,20,Under 25 years
19645,Carlos,Rogers,9725 C Olivera Rd,Port Hammond,British Columbia,Canada,V6B 3P7,375-555-0185,1977-01-18,High School,Skilled Manual,M,M,0,2,0,0,57840,67,0,20,Under 25 years
19648,Lauren,Hall,7989 Pinehurst Court,Royal Oak,British Columbia,Canada,V8X,503-555-0165,1979-10-04,Partial High School,Clerical,F,S,1,2,0,0,53578,41,0,18,Under 25 years
19649,Elizabeth,Martin,6271 Ironwood Way,Kirkland,Washington,United States,98033,732-555-0125,1979-08-26,High School,Skilled Manual,F,S,1,2,0,0,46357,42,0,18,Under 25 years
19651,Jarrod,Perez,8937 Two Bay Road,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0113,1939-11-14,Bachelors ,Management,M,M,1,2,0,2,54900,66,0,58,Over 55 years
19652,Douglas,Rodriguez,3509 Hanson Lane,Melton,Victoria,Australia,3337,1 (11) 500 555-0135,1942-11-16,Bachelors ,Management,M,S,1,2,0,2,73490,66,0,55,Between 45 and 55 years
19654,Richard,Alexander,6406 Golden Leaf Way,Lebanon,Oregon,United States,97355,146-555-0119,1976-04-17,High School,Skilled Manual,M,M,0,2,0,0,56876,74,0,21,Under 25 years
19655,Cindy,Murphy,5508 Trembath Court,West Covina,California,United States,91791,364-555-0177,1976-11-14,Partial College,Skilled Manual,F,S,0,1,0,0,68718,46,0,21,Under 25 years
19656,Sydney,Travers,3365 Atherton Circle,Grossmont,California,United States,91941,641-555-0112,1974-08-23,Partial College,Skilled Manual,F,M,1,1,0,0,40290,46,0,23,Under 25 years
19657,Emily,Griffin,7034 Petarct,Renton,Washington,United States,98055,648-555-0129,1972-03-22,Bachelors ,Management,F,S,0,1,0,0,109072,51,0,25,Between 25 and 45 years
19658,Dylan,Russell,2763 Pass,San Gabriel,California,United States,91776,138-555-0118,1968-04-04,Bachelors ,Management,M,S,1,1,4,4,131895,134,1,29,Between 25 and 45 years
19659,Wyatt,Robinson,735 S. 39th Street,Long Beach,California,United States,90802,311-555-0145,1963-11-22,Partial College,Skilled Manual,M,S,0,2,0,0,80054,72,0,34,Between 25 and 45 years
19660,Devin,Hill,5560 Hanover St.,Santa Cruz,California,United States,95062,565-555-0115,1963-02-04,Bachelors ,Management,M,M,1,0,3,4,136771,130,1,34,Between 25 and 45 years
19661,Nathaniel,Cox,4866 Sequoia Woods Pl.,Metchosin,British Columbia,Canada,V9,432-555-0179,1968-02-25,Bachelors ,Management,M,S,1,1,4,4,119527,133,1,29,Between 25 and 45 years
19662,Lauren,Powell,1143 Julpum Loop,Oak Bay,British Columbia,Canada,V8P,610-555-0134,1968-05-20,Bachelors ,Management,F,M,1,1,4,4,105068,97,1,29,Between 25 and 45 years
19663,Alex,Allen,4930 Augustine Drive,Ballard,Washington,United States,98107,673-555-0180,1968-11-15,Partial College,Skilled Manual,M,M,1,3,4,4,113616,148,1,29,Between 25 and 45 years
19664,Ethan,Alexander,4038 Elk Dr,Portland,Oregon,United States,97205,997-555-0118,1968-07-17,Bachelors ,Management,M,S,0,3,0,3,123488,79,1,29,Between 25 and 45 years
19665,Eduardo,Gonzales,8178 Kendree St.,Berkeley,California,United States,94704,420-555-0156,1968-04-12,Graduate Degree,Management,M,M,1,3,1,2,184313,95,0,29,Between 25 and 45 years
19666,Hailey,Alexander,2614 Park Glen Ct.,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0126,1944-12-06,High School,Skilled Manual,F,M,1,2,0,5,21102,42,0,53,Between 45 and 55 years
19667,Billy,Carlson,2354 Frayne Ln.,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0130,1944-07-17,High School,Skilled Manual,M,M,0,2,0,4,29101,64,0,53,Between 45 and 55 years
19668,Erick,Patel,7836 Roux Court,Burien,Washington,United States,98168,557-555-0134,1978-10-12,Partial College,Skilled Manual,M,M,0,1,0,0,57538,76,0,19,Under 25 years
19669,Hailey,Hill,5587 Esperanza,Sedro Woolley,Washington,United States,98284,288-555-0157,1978-04-27,Partial College,Skilled Manual,F,S,0,1,0,0,46219,42,0,19,Under 25 years
19670,Erik,Gutierrez,9919 Macarthur Avenue,Burbank,California,United States,91502,725-555-0195,1978-03-16,Partial College,Skilled Manual,M,S,0,2,0,0,91727,71,0,19,Under 25 years
19671,Michael,Davis,2144 San Rafael,Concord,California,United States,94519,172-555-0156,1978-07-02,Partial College,Skilled Manual,M,M,1,2,0,0,86979,74,0,19,Under 25 years
19672,Rosa,Zhao,545 Los Gatos Court,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0159,1945-06-16,Partial High School,Clerical,F,M,1,2,1,2,21360,48,0,52,Between 45 and 55 years
19673,Mathew,Navarro,5941 Gill Dr.,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0125,1945-02-13,Partial High School,Clerical,M,M,1,2,1,2,17579,68,0,52,Between 45 and 55 years
19674,Casey,Deng,6887 Deerberry Ct.,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0194,1945-09-27,Partial High School,Clerical,F,S,1,2,1,2,13344,47,0,52,Between 45 and 55 years
19675,Dwayne,Gill,4691 West Street,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0129,1946-03-10,High School,Skilled Manual,M,M,1,2,0,4,31288,60,0,51,Between 45 and 55 years
19676,Diana,Gutierrez,7323 Apple Drive,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0160,1946-09-15,High School,Skilled Manual,F,M,0,2,0,4,18673,48,0,51,Between 45 and 55 years
19677,Dylan,Shan,1192 A St.,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0162,1946-11-19,High School,Skilled Manual,M,M,0,2,0,4,16172,59,0,51,Between 45 and 55 years
19678,Martin,Rodriguez,9752 Benita Way,Burien,Washington,United States,98168,284-555-0150,1971-08-07,Graduate Degree,Skilled Manual,M,M,1,0,1,1,118313,98,0,26,Between 25 and 45 years
19681,Morgan,King,3610 Seal Way,Haney,British Columbia,Canada,V2W 1W2,883-555-0145,1972-09-09,Graduate Degree,Skilled Manual,F,M,1,0,1,1,57640,57,0,25,Between 25 and 45 years
19682,Eric,Kumar,4255 Detroit Ave,Kirkland,Washington,United States,98033,589-555-0121,1972-08-07,Bachelors ,Skilled Manual,M,M,1,0,1,1,54086,83,0,25,Between 25 and 45 years
19683,Marcus,Parker,3478 Hillside Way,Milwaukie,Oregon,United States,97222,496-555-0122,1972-01-07,Graduate Degree,Skilled Manual,M,M,1,0,0,1,108740,85,0,25,Between 25 and 45 years
19684,Alexandra,Lee,7942 C Mt. Hood,Olympia,Washington,United States,98501,788-555-0170,1964-09-03,Partial College,Professional,F,S,0,1,0,0,116910,55,1,33,Between 25 and 45 years
19685,Brandy,Perez,993 Piedmont Dr.,Beverly Hills,California,United States,90210,523-555-0117,1964-03-16,Bachelors ,Management,F,M,1,4,2,3,141560,77,1,33,Between 25 and 45 years
19686,Charles,Hernandez,2245 Fairfield Ave,Daly City,California,United States,94015,141-555-0148,1964-06-21,Graduate Degree,Management,M,M,1,2,2,2,193721,129,1,33,Between 25 and 45 years
19687,Connor,Coleman,4211 Eastgate Avenue,Newport Beach,California,United States,92625,535-555-0112,1964-06-01,Bachelors ,Management,M,M,1,3,2,3,175884,120,1,33,Between 25 and 45 years
19688,Timothy,Baker,444 Northstar Drive,Palo Alto,California,United States,94303,506-555-0126,1956-02-12,Partial College,Professional,M,M,0,0,3,4,96530,127,0,41,Between 25 and 45 years
19689,Elizabeth,Gonzales,6483 Crystal Ave.,Spokane,Washington,United States,99202,731-555-0142,1956-03-11,Partial College,Professional,F,S,1,0,1,2,93548,59,1,41,Between 25 and 45 years
19690,Robert,White,3269 Fourth St.,Santa Monica,California,United States,90401,238-555-0112,1934-05-22,Graduate Degree,Management,M,S,0,3,0,0,180104,73,0,63,Over 55 years
19691,Gabriella,Cox,2559 Sequoia Woods Pl,Sedro Woolley,Washington,United States,98284,435-555-0154,1963-03-04,Partial College,Professional,F,S,0,2,0,0,106387,50,0,34,Between 25 and 45 years
19692,Aaron,Edwards,663 Contra Loma Blvd.,Beverly Hills,California,United States,90210,355-555-0115,1963-11-15,Bachelors ,Management,M,M,1,4,2,4,170626,125,1,34,Between 25 and 45 years
19693,Kayla,Foster,8421 St. Francis,Vancouver,British Columbia,Canada,V7L 4J4,363-555-0115,1962-12-28,Partial College,Professional,F,M,1,3,4,5,94044,97,0,35,Between 25 and 45 years
19694,Stephanie,Perez,6888 Relief Valley Ct.,Edmonds,Washington,United States,98020,553-555-0146,1962-09-14,Partial College,Professional,F,M,1,3,2,2,100244,70,1,35,Between 25 and 45 years
19695,Angel,Gonzalez,4930 Virginia Hills Drive,Oregon City,Oregon,United States,97045,532-555-0122,1962-12-18,Partial College,Professional,M,M,1,3,2,2,135612,120,1,35,Between 25 and 45 years
19696,Adam,Patterson,2235 Craig Drive,El Cajon,California,United States,92020,611-555-0183,1962-02-09,Partial College,Professional,M,M,1,4,3,3,144368,137,1,35,Between 25 and 45 years
19697,Isabella,Wood,7941 Cristobal,Grossmont,California,United States,91941,752-555-0172,1962-05-28,High School,Professional,F,S,1,4,3,3,127633,80,1,35,Between 25 and 45 years
19698,Stephanie,Barnes,4151 Olivera,San Diego,California,United States,92102,181-555-0198,1962-05-02,Bachelors ,Management,F,M,1,0,3,3,125879,87,1,35,Between 25 and 45 years
19699,Stephanie,James,2696 Santa Rita Dr.,Spokane,Washington,United States,99202,685-555-0141,1961-05-12,High School,Professional,F,M,1,2,3,4,95095,80,0,36,Between 25 and 45 years
